timestamp,data
0,21.0
1000,20.0
2000,14.0
3000,18.0
4000,16.0
5000,12.0
6000,12.0
7000,19.0
8000,19.0
9000,12.0
10000,11.0
11000,17.0
12000,14.0
13000,26.0
14000,14.0
15000,15.0
16000,24.0
17000,14.0
18000,15.0
19000,21.0
20000,15.0
21000,12.0
22000,17.0
23000,14.0
24000,11.0
25000,18.0
26000,24.0
27000,16.0
28000,17.0
29000,17.0
30000,11.0
31000,11.0
32000,24.0
33000,17.0
34000,17.0
35000,17.0
36000,22.0
37000,10.0
38000,14.0
39000,27.0
40000,13.0
41000,11.0
42000,8.0
43000,12.0
44000,13.0
45000,20.0
46000,22.0
47000,14.0
48000,19.0
49000,13.0
50000,13.0
51000,19.0
52000,18.0
53000,10.0
54000,10.0
55000,15.0
56000,18.0
57000,11.0
58000,17.0
59000,16.0
60000,22.0
61000,13.0
62000,14.0
63000,18.0
64000,16.0
65000,14.0
66000,14.0
67000,19.0
68000,22.0
69000,16.0
70000,20.0
71000,28.0
72000,20.0
73000,18.0
74000,10.0
75000,15.0
76000,20.0
77000,20.0
78000,21.0
79000,13.0
80000,16.0
81000,17.0
82000,14.0
83000,15.0
84000,11.0
85000,12.0
86000,14.0
87000,17.0
88000,15.0
89000,18.0
90000,25.0
91000,21.0
92000,15.0
93000,14.0
94000,14.0
95000,8.0
96000,14.0
97000,17.0
98000,15.0
99000,16.0
100000,13.0
101000,23.0
102000,17.0
103000,16.0
104000,21.0
105000,17.0
106000,14.0
107000,14.0
108000,20.0
109000,16.0
110000,19.0
111000,20.0
112000,19.0
113000,20.0
114000,17.0
115000,16.0
116000,15.0
117000,15.0
118000,23.0
119000,15.0
120000,26.0
121000,17.0
122000,16.0
123000,8.0
124000,19.0
125000,17.0
126000,19.0
127000,25.0
128000,13.0
129000,14.0
130000,8.0
131000,18.0
132000,15.0
133000,11.0
134000,13.0
135000,11.0
136000,12.0
137000,14.0
138000,15.0
139000,17.0
140000,11.0
141000,14.0
142000,18.0
143000,16.0
144000,17.0
145000,12.0
146000,18.0
147000,22.0
148000,13.0
149000,15.0
150000,16.0
151000,14.0
152000,19.0
153000,19.0
154000,15.0
155000,14.0
156000,20.0
157000,14.0
158000,15.0
159000,10.0
160000,6.0
161000,20.0
162000,15.0
163000,19.0
164000,8.0
165000,19.0
166000,18.0
167000,17.0
168000,17.0
169000,11.0
170000,18.0
171000,17.0
172000,11.0
173000,14.0
174000,16.0
175000,17.0
176000,8.0
177000,10.0
178000,20.0
179000,13.0
180000,15.0
181000,16.0
182000,14.0
183000,15.0
184000,14.0
185000,9.0
186000,7.0
187000,21.0
188000,20.0
189000,12.0
190000,16.0
191000,10.0
192000,18.0
193000,14.0
194000,13.0
195000,21.0
196000,13.0
197000,14.0
198000,14.0
199000,12.0
200000,23.0
201000,12.0
202000,13.0
203000,19.0
204000,19.0
205000,13.0
206000,24.0
207000,17.0
208000,21.0
209000,9.0
210000,15.0
211000,21.0
212000,7.0
213000,13.0
214000,13.0
215000,12.0
216000,23.0
217000,17.0
218000,15.0
219000,19.0
220000,15.0
221000,10.0
222000,16.0
223000,18.0
224000,10.0
225000,15.0
226000,18.0
227000,17.0
228000,17.0
229000,20.0
230000,18.0
231000,11.0
232000,19.0
233000,18.0
234000,9.0
235000,10.0
236000,12.0
237000,13.0
238000,19.0
239000,15.0
240000,18.0
241000,21.0
242000,16.0
243000,10.0
244000,15.0
245000,16.0
246000,12.0
247000,17.0
248000,14.0
249000,20.0
250000,17.0
251000,24.0
252000,20.0
253000,19.0
254000,20.0
255000,20.0
256000,19.0
257000,16.0
258000,11.0
259000,10.0
260000,16.0
261000,13.0
262000,22.0
263000,15.0
264000,22.0
265000,14.0
266000,16.0
267000,13.0
268000,12.0
269000,13.0
270000,24.0
271000,14.0
272000,16.0
273000,24.0
274000,20.0
275000,17.0
276000,26.0
277000,24.0
278000,16.0
279000,19.0
280000,19.0
281000,19.0
282000,18.0
283000,22.0
284000,19.0
285000,19.0
286000,18.0
287000,17.0
288000,20.0
289000,13.0
290000,14.0
291000,16.0
292000,21.0
293000,21.0
294000,13.0
295000,14.0
296000,15.0
297000,17.0
298000,15.0
299000,22.0
300000,18.0
301000,22.0
302000,12.0
303000,10.0
304000,15.0
305000,15.0
306000,12.0
307000,22.0
308000,16.0
309000,18.0
310000,18.0
311000,17.0
312000,13.0
313000,15.0
314000,18.0
315000,18.0
316000,15.0
317000,14.0
318000,14.0
319000,20.0
320000,17.0
321000,9.0
322000,10.0
323000,20.0
324000,12.0
325000,17.0
326000,18.0
327000,14.0
328000,14.0
329000,13.0
330000,7.0
331000,15.0
332000,23.0
333000,12.0
334000,19.0
335000,16.0
336000,14.0
337000,12.0
338000,12.0
339000,12.0
340000,11.0
341000,18.0
342000,14.0
343000,12.0
344000,17.0
345000,18.0
346000,13.0
347000,20.0
348000,12.0
349000,18.0
350000,15.0
351000,14.0
352000,7.0
353000,15.0
354000,14.0
355000,15.0
356000,15.0
357000,16.0
358000,21.0
359000,19.0
360000,19.0
361000,16.0
362000,16.0
363000,14.0
364000,19.0
365000,14.0
366000,14.0
367000,14.0
368000,17.0
369000,18.0
370000,12.0
371000,15.0
372000,10.0
373000,19.0
374000,19.0
375000,17.0
376000,16.0
377000,14.0
378000,18.0
379000,15.0
380000,15.0
381000,26.0
382000,11.0
383000,12.0
384000,15.0
385000,12.0
386000,17.0
387000,20.0
388000,18.0
389000,10.0
390000,20.0
391000,15.0
392000,20.0
393000,13.0
394000,7.0
395000,13.0
396000,15.0
397000,16.0
398000,20.0
399000,22.0
400000,20.0
401000,16.0
402000,17.0
403000,20.0
404000,14.0
405000,20.0
406000,16.0
407000,12.0
408000,22.0
409000,20.0
410000,16.0
411000,11.0
412000,18.0
413000,17.0
414000,26.0
415000,14.0
416000,17.0
417000,21.0
418000,17.0
419000,9.0
420000,12.0
421000,19.0
422000,11.0
423000,19.0
424000,14.0
425000,25.0
426000,20.0
427000,25.0
428000,16.0
429000,22.0
430000,19.0
431000,13.0
432000,21.0
433000,23.0
434000,14.0
435000,20.0
436000,16.0
437000,10.0
438000,18.0
439000,15.0
440000,20.0
441000,25.0
442000,18.0
443000,19.0
444000,20.0
445000,14.0
446000,15.0
447000,22.0
448000,10.0
449000,15.0
450000,23.0
451000,26.0
452000,18.0
453000,21.0
454000,23.0
455000,17.0
456000,19.0
457000,19.0
458000,9.0
459000,22.0
460000,15.0
461000,13.0
462000,19.0
463000,18.0
464000,15.0
465000,16.0
466000,18.0
467000,19.0
468000,14.0
469000,26.0
470000,18.0
471000,19.0
472000,14.0
473000,18.0
474000,19.0
475000,17.0
476000,22.0
477000,24.0
478000,16.0
479000,14.0
480000,21.0
481000,18.0
482000,22.0
483000,18.0
484000,20.0
485000,13.0
486000,23.0
487000,14.0
488000,21.0
489000,23.0
490000,18.0
491000,20.0
492000,14.0
493000,18.0
494000,23.0
495000,17.0
496000,19.0
497000,10.0
498000,12.0
499000,11.0
500000,22.0
501000,18.0
502000,20.0
503000,20.0
504000,17.0
505000,19.0
506000,16.0
507000,19.0
