timestamp,data
0,5.0
1000,7.0
2000,8.0
3000,9.0
4000,10.0
5000,8.0
6000,15.0
7000,6.0
8000,8.0
9000,5.0
10000,7.0
11000,8.0
12000,6.0
13000,8.0
14000,9.0
15000,6.0
16000,7.0
17000,3.0
18000,4.0
19000,5.0
20000,4.0
21000,5.0
22000,5.0
23000,7.0
24000,13.0
25000,15.0
26000,5.0
27000,4.0
28000,9.0
29000,8.0
30000,8.0
31000,9.0
32000,4.0
33000,7.0
34000,4.0
35000,5.0
36000,9.0
37000,4.0
38000,16.0
39000,5.0
40000,8.0
41000,7.0
42000,7.0
43000,7.0
44000,10.0
45000,10.0
46000,6.0
47000,7.0
48000,6.0
49000,10.0
50000,1.0
51000,7.0
52000,6.0
53000,5.0
54000,5.0
55000,8.0
56000,4.0
57000,6.0
58000,7.0
59000,8.0
60000,4.0
61000,6.0
62000,6.0
63000,11.0
64000,8.0
65000,8.0
66000,9.0
67000,9.0
68000,6.0
69000,9.0
70000,8.0
71000,8.0
72000,8.0
73000,6.0
74000,7.0
75000,7.0
76000,10.0
77000,6.0
78000,11.0
79000,6.0
80000,12.0
81000,9.0
82000,7.0
83000,11.0
84000,8.0
85000,8.0
86000,7.0
87000,5.0
88000,4.0
89000,6.0
90000,13.0
91000,7.0
92000,8.0
93000,6.0
94000,9.0
95000,9.0
96000,12.0
97000,8.0
98000,4.0
99000,4.0
100000,7.0
101000,13.0
102000,5.0
103000,8.0
104000,7.0
105000,7.0
106000,4.0
107000,13.0
108000,11.0
109000,10.0
110000,6.0
111000,8.0
112000,4.0
113000,10.0
114000,7.0
115000,10.0
116000,5.0
117000,8.0
118000,8.0
119000,10.0
120000,6.0
121000,7.0
122000,9.0
123000,9.0
124000,13.0
125000,7.0
126000,8.0
127000,7.0
128000,3.0
129000,10.0
130000,10.0
131000,7.0
132000,7.0
133000,7.0
134000,10.0
135000,4.0
136000,5.0
137000,9.0
138000,10.0
139000,10.0
140000,7.0
141000,11.0
142000,7.0
143000,9.0
144000,8.0
145000,8.0
146000,9.0
147000,4.0
148000,8.0
149000,2.0
150000,6.0
151000,12.0
152000,3.0
153000,10.0
154000,14.0
155000,14.0
156000,8.0
157000,7.0
158000,4.0
159000,10.0
160000,9.0
161000,14.0
162000,6.0
163000,7.0
164000,9.0
165000,8.0
166000,8.0
167000,10.0
168000,8.0
169000,5.0
170000,9.0
171000,7.0
172000,14.0
173000,10.0
174000,6.0
175000,8.0
176000,9.0
177000,6.0
178000,8.0
179000,10.0
180000,5.0
181000,5.0
182000,9.0
183000,9.0
184000,5.0
185000,8.0
186000,14.0
187000,3.0
188000,5.0
189000,11.0
190000,9.0
191000,10.0
192000,6.0
193000,4.0
194000,7.0
195000,4.0
196000,13.0
197000,9.0
198000,7.0
199000,11.0
200000,14.0
201000,4.0
202000,11.0
203000,5.0
204000,14.0
205000,8.0
206000,9.0
207000,7.0
208000,8.0
209000,5.0
210000,3.0
211000,3.0
212000,7.0
213000,4.0
214000,8.0
215000,12.0
216000,8.0
217000,10.0
218000,3.0
219000,8.0
220000,9.0
221000,6.0
222000,8.0
223000,10.0
224000,13.0
225000,9.0
226000,12.0
227000,11.0
228000,6.0
229000,11.0
230000,4.0
231000,5.0
232000,2.0
233000,10.0
234000,7.0
235000,11.0
236000,6.0
237000,8.0
238000,5.0
239000,10.0
240000,10.0
241000,3.0
242000,12.0
243000,6.0
244000,5.0
245000,10.0
246000,8.0
247000,9.0
248000,16.0
249000,4.0
250000,9.0
251000,14.0
252000,10.0
253000,7.0
254000,8.0
255000,7.0
256000,8.0
257000,13.0
258000,11.0
259000,8.0
260000,5.0
261000,10.0
262000,7.0
263000,11.0
264000,12.0
265000,12.0
266000,10.0
267000,2.0
268000,4.0
269000,7.0
270000,3.0
271000,8.0
272000,13.0
273000,10.0
274000,6.0
275000,11.0
276000,9.0
277000,7.0
278000,17.0
279000,5.0
280000,5.0
281000,10.0
282000,5.0
283000,6.0
284000,7.0
285000,1.0
286000,6.0
287000,11.0
288000,10.0
289000,13.0
290000,10.0
291000,8.0
292000,4.0
293000,10.0
294000,5.0
295000,12.0
296000,8.0
297000,8.0
298000,6.0
299000,8.0
300000,8.0
301000,9.0
302000,8.0
303000,6.0
304000,9.0
305000,9.0
306000,10.0
307000,10.0
308000,8.0
309000,7.0
310000,9.0
311000,9.0
312000,15.0
313000,14.0
314000,7.0
315000,7.0
316000,11.0
317000,11.0
318000,10.0
319000,11.0
320000,6.0
321000,11.0
322000,7.0
323000,6.0
324000,8.0
325000,9.0
326000,10.0
327000,8.0
328000,9.0
329000,7.0
330000,10.0
331000,6.0
332000,5.0
333000,11.0
334000,10.0
335000,8.0
336000,9.0
337000,12.0
338000,4.0
339000,11.0
340000,11.0
341000,7.0
342000,10.0
343000,12.0
344000,14.0
345000,11.0
346000,10.0
347000,9.0
348000,15.0
349000,9.0
350000,11.0
351000,6.0
352000,14.0
353000,14.0
354000,7.0
355000,12.0
356000,16.0
357000,8.0
358000,7.0
359000,8.0
360000,8.0
361000,7.0
362000,2.0
363000,7.0
364000,2.0
365000,7.0
366000,9.0
367000,2.0
368000,11.0
369000,8.0
370000,5.0
371000,4.0
372000,7.0
373000,10.0
374000,9.0
375000,7.0
376000,5.0
377000,3.0
378000,10.0
379000,4.0
380000,9.0
381000,4.0
382000,4.0
383000,7.0
384000,8.0
385000,7.0
386000,7.0
387000,16.0
388000,12.0
389000,5.0
390000,5.0
391000,11.0
392000,9.0
393000,5.0
394000,8.0
395000,4.0
396000,11.0
397000,6.0
398000,7.0
399000,12.0
400000,7.0
401000,6.0
402000,7.0
403000,2.0
404000,13.0
405000,14.0
406000,7.0
407000,11.0
408000,12.0
409000,7.0
410000,8.0
411000,13.0
412000,4.0
413000,12.0
414000,7.0
415000,6.0
416000,6.0
417000,5.0
418000,7.0
419000,7.0
420000,5.0
421000,10.0
422000,5.0
423000,12.0
424000,7.0
425000,6.0
426000,5.0
427000,10.0
428000,7.0
429000,6.0
430000,4.0
431000,5.0
432000,10.0
433000,13.0
434000,10.0
435000,7.0
436000,8.0
437000,6.0
438000,9.0
439000,5.0
440000,8.0
441000,5.0
442000,5.0
443000,9.0
444000,14.0
445000,6.0
446000,8.0
447000,7.0
448000,11.0
449000,4.0
450000,7.0
451000,8.0
452000,7.0
453000,4.0
454000,10.0
455000,6.0
456000,9.0
457000,4.0
458000,4.0
459000,10.0
460000,11.0
461000,14.0
462000,12.0
463000,3.0
464000,9.0
465000,3.0
466000,7.0
467000,16.0
468000,12.0
469000,5.0
470000,6.0
471000,6.0
472000,8.0
473000,9.0
474000,3.0
475000,5.0
476000,8.0
477000,3.0
478000,9.0
479000,11.0
480000,5.0
481000,11.0
482000,5.0
483000,6.0
484000,4.0
485000,7.0
486000,8.0
487000,4.0
488000,9.0
489000,6.0
490000,7.0
491000,5.0
492000,9.0
493000,5.0
494000,7.0
495000,8.0
496000,6.0
497000,0.0
498000,9.0
499000,6.0
500000,4.0
501000,5.0
502000,9.0
503000,9.0
504000,5.0
505000,4.0
506000,8.0
507000,7.0
508000,5.0
509000,6.0
510000,3.0
511000,6.0
512000,9.0
513000,4.0
514000,10.0
515000,10.0
516000,3.0
517000,4.0
518000,7.0
519000,6.0
520000,8.0
521000,6.0
522000,7.0
523000,7.0
524000,7.0
525000,6.0
526000,9.0
527000,11.0
528000,15.0
529000,9.0
530000,10.0
531000,7.0
532000,6.0
533000,7.0
534000,11.0
535000,5.0
536000,6.0
537000,3.0
538000,8.0
539000,7.0
540000,7.0
541000,8.0
542000,5.0
543000,5.0
544000,3.0
545000,6.0
546000,9.0
547000,5.0
548000,6.0
549000,6.0
550000,7.0
551000,7.0
552000,10.0
553000,6.0
554000,7.0
555000,7.0
556000,11.0
557000,3.0
558000,3.0
559000,10.0
560000,9.0
561000,5.0
562000,10.0
563000,9.0
564000,8.0
565000,12.0
566000,7.0
567000,7.0
568000,6.0
569000,5.0
570000,11.0
571000,7.0
572000,7.0
573000,4.0
574000,5.0
575000,5.0
576000,8.0
577000,10.0
578000,7.0
579000,9.0
580000,6.0
581000,9.0
582000,12.0
583000,7.0
584000,4.0
585000,11.0
586000,10.0
587000,11.0
588000,6.0
589000,6.0
590000,10.0
591000,6.0
592000,9.0
593000,7.0
594000,9.0
595000,7.0
596000,8.0
597000,8.0
598000,3.0
599000,5.0
600000,11.0
601000,12.0
602000,11.0
603000,1.0
604000,4.0
605000,10.0
606000,9.0
607000,7.0
608000,6.0
609000,4.0
610000,5.0
611000,9.0
612000,9.0
613000,8.0
614000,13.0
615000,9.0
616000,1.0
617000,9.0
618000,10.0
619000,7.0
620000,14.0
621000,11.0
622000,9.0
623000,5.0
624000,9.0
625000,9.0
626000,7.0
627000,8.0
628000,8.0
629000,13.0
630000,8.0
631000,5.0
632000,12.0
633000,9.0
634000,8.0
635000,11.0
636000,7.0
637000,11.0
638000,6.0
639000,4.0
640000,11.0
641000,14.0
642000,5.0
643000,8.0
644000,4.0
645000,7.0
646000,6.0
647000,4.0
648000,8.0
649000,7.0
650000,8.0
651000,12.0
652000,8.0
653000,7.0
654000,5.0
655000,7.0
656000,12.0
657000,3.0
658000,11.0
659000,8.0
660000,8.0
661000,7.0
662000,11.0
663000,10.0
664000,6.0
665000,8.0
666000,6.0
667000,7.0
668000,10.0
669000,6.0
670000,13.0
671000,4.0
672000,7.0
673000,6.0
674000,8.0
675000,7.0
676000,7.0
677000,5.0
678000,9.0
679000,3.0
680000,3.0
681000,5.0
682000,5.0
683000,8.0
684000,11.0
685000,6.0
686000,4.0
687000,9.0
688000,7.0
689000,9.0
690000,8.0
691000,10.0
692000,11.0
693000,9.0
694000,4.0
695000,10.0
696000,5.0
697000,7.0
698000,8.0
699000,11.0
700000,6.0
701000,5.0
702000,13.0
703000,7.0
704000,4.0
705000,7.0
706000,9.0
707000,5.0
708000,4.0
709000,9.0
710000,8.0
711000,9.0
712000,5.0
713000,5.0
714000,8.0
715000,5.0
716000,11.0
717000,14.0
718000,9.0
719000,7.0
720000,3.0
721000,8.0
722000,12.0
723000,4.0
724000,4.0
725000,7.0
726000,10.0
727000,9.0
728000,5.0
729000,13.0
730000,3.0
731000,10.0
732000,4.0
733000,6.0
734000,12.0
735000,2.0
736000,4.0
737000,8.0
738000,7.0
739000,7.0
740000,8.0
741000,13.0
742000,5.0
743000,5.0
744000,9.0
745000,8.0
746000,5.0
747000,10.0
748000,9.0
749000,14.0
750000,7.0
751000,8.0
752000,12.0
753000,6.0
754000,12.0
755000,8.0
756000,6.0
757000,6.0
758000,15.0
759000,4.0
760000,13.0
761000,5.0
762000,8.0
763000,10.0
764000,11.0
765000,10.0
766000,9.0
767000,2.0
768000,10.0
769000,9.0
770000,6.0
771000,11.0
772000,4.0
773000,9.0
774000,11.0
775000,7.0
776000,11.0
777000,14.0
778000,9.0
779000,13.0
780000,7.0
781000,8.0
782000,9.0
783000,5.0
784000,7.0
785000,15.0
786000,10.0
787000,8.0
788000,3.0
789000,11.0
790000,7.0
791000,8.0
792000,8.0
793000,7.0
794000,12.0
795000,8.0
796000,8.0
797000,11.0
798000,17.0
799000,3.0
800000,6.0
801000,8.0
802000,16.0
803000,9.0
804000,6.0
805000,7.0
806000,8.0
807000,11.0
808000,8.0
809000,6.0
810000,4.0
811000,14.0
812000,12.0
813000,5.0
814000,10.0
815000,7.0
816000,9.0
817000,10.0
818000,9.0
819000,3.0
820000,10.0
821000,10.0
822000,12.0
823000,9.0
824000,9.0
825000,5.0
826000,9.0
827000,8.0
828000,3.0
829000,7.0
830000,5.0
831000,4.0
832000,9.0
833000,11.0
834000,10.0
835000,20.0
836000,11.0
837000,11.0
838000,8.0
839000,10.0
840000,9.0
841000,14.0
842000,13.0
843000,4.0
844000,7.0
845000,12.0
846000,7.0
847000,11.0
848000,8.0
849000,3.0
850000,7.0
851000,8.0
852000,8.0
853000,12.0
854000,12.0
855000,11.0
856000,5.0
857000,10.0
858000,4.0
859000,14.0
860000,13.0
861000,8.0
862000,8.0
863000,8.0
864000,12.0
865000,1.0
866000,4.0
867000,9.0
868000,6.0
869000,5.0
870000,8.0
871000,6.0
872000,13.0
873000,5.0
874000,8.0
875000,6.0
876000,3.0
877000,5.0
878000,7.0
879000,12.0
880000,11.0
881000,12.0
882000,6.0
883000,7.0
884000,13.0
885000,5.0
886000,9.0
887000,9.0
888000,9.0
889000,6.0
890000,7.0
891000,8.0
892000,9.0
893000,5.0
894000,10.0
895000,12.0
896000,9.0
897000,8.0
898000,7.0
899000,14.0
900000,10.0
901000,11.0
902000,12.0
903000,14.0
904000,7.0
905000,11.0
906000,8.0
907000,6.0
908000,7.0
909000,7.0
910000,4.0
911000,9.0
912000,9.0
913000,9.0
914000,7.0
915000,7.0
916000,10.0
917000,5.0
918000,10.0
919000,7.0
920000,9.0
921000,10.0
922000,2.0
923000,8.0
924000,13.0
925000,7.0
926000,6.0
927000,6.0
928000,11.0
929000,10.0
930000,5.0
931000,4.0
932000,8.0
933000,6.0
934000,10.0
935000,5.0
936000,6.0
937000,10.0
938000,3.0
939000,10.0
940000,10.0
941000,10.0
942000,5.0
943000,10.0
944000,4.0
945000,10.0
946000,4.0
947000,6.0
948000,7.0
949000,10.0
950000,9.0
951000,8.0
952000,8.0
953000,9.0
954000,8.0
955000,10.0
956000,8.0
957000,6.0
958000,2.0
959000,12.0
960000,6.0
961000,11.0
962000,5.0
963000,11.0
964000,5.0
965000,10.0
966000,10.0
967000,9.0
968000,9.0
969000,5.0
970000,6.0
971000,7.0
972000,7.0
973000,7.0
974000,8.0
975000,6.0
976000,7.0
977000,7.0
978000,12.0
979000,2.0
980000,10.0
981000,11.0
982000,4.0
983000,11.0
984000,8.0
985000,7.0
986000,10.0
987000,5.0
988000,7.0
989000,9.0
990000,9.0
991000,7.0
992000,9.0
993000,9.0
994000,8.0
995000,5.0
996000,9.0
997000,4.0
998000,11.0
999000,9.0
1000000,7.0
1001000,3.0
1002000,6.0
1003000,2.0
1004000,6.0
1005000,9.0
1006000,5.0
1007000,4.0
1008000,5.0
1009000,10.0
1010000,1.0
1011000,10.0
1012000,7.0
1013000,3.0
1014000,7.0
1015000,12.0
1016000,7.0
1017000,5.0
1018000,7.0
1019000,12.0
1020000,8.0
1021000,8.0
1022000,10.0
1023000,3.0
1024000,14.0
1025000,11.0
1026000,7.0
1027000,10.0
1028000,8.0
1029000,10.0
1030000,14.0
1031000,8.0
1032000,6.0
1033000,4.0
1034000,9.0
1035000,8.0
1036000,10.0
1037000,12.0
1038000,8.0
1039000,7.0
1040000,10.0
1041000,13.0
1042000,4.0
1043000,8.0
1044000,10.0
1045000,8.0
1046000,7.0
1047000,3.0
1048000,8.0
1049000,10.0
1050000,8.0
1051000,9.0
1052000,6.0
1053000,9.0
1054000,9.0
1055000,13.0
1056000,7.0
1057000,4.0
1058000,8.0
1059000,13.0
1060000,8.0
1061000,13.0
1062000,6.0
1063000,3.0
1064000,4.0
1065000,6.0
1066000,4.0
1067000,10.0
1068000,10.0
1069000,7.0
1070000,6.0
1071000,5.0
1072000,8.0
1073000,11.0
1074000,12.0
1075000,3.0
1076000,4.0
1077000,7.0
1078000,9.0
1079000,8.0
1080000,9.0
1081000,12.0
1082000,6.0
1083000,4.0
1084000,5.0
1085000,10.0
1086000,12.0
1087000,7.0
1088000,9.0
1089000,10.0
1090000,7.0
1091000,11.0
1092000,11.0
1093000,7.0
1094000,15.0
1095000,8.0
1096000,4.0
1097000,7.0
1098000,15.0
1099000,4.0
1100000,6.0
1101000,9.0
1102000,6.0
1103000,8.0
1104000,4.0
1105000,10.0
1106000,11.0
1107000,13.0
1108000,6.0
1109000,6.0
1110000,4.0
1111000,11.0
1112000,15.0
1113000,3.0
1114000,7.0
1115000,7.0
1116000,4.0
1117000,8.0
1118000,6.0
1119000,9.0
1120000,6.0
1121000,7.0
1122000,6.0
1123000,11.0
1124000,6.0
1125000,4.0
1126000,9.0
1127000,11.0
1128000,8.0
1129000,9.0
1130000,9.0
1131000,10.0
1132000,9.0
1133000,5.0
1134000,7.0
1135000,7.0
1136000,12.0
1137000,8.0
1138000,8.0
1139000,10.0
1140000,2.0
1141000,13.0
1142000,10.0
1143000,6.0
1144000,3.0
1145000,6.0
1146000,12.0
1147000,3.0
1148000,6.0
1149000,5.0
1150000,6.0
1151000,9.0
1152000,11.0
1153000,6.0
1154000,5.0
1155000,11.0
1156000,5.0
1157000,6.0
1158000,6.0
1159000,11.0
1160000,10.0
1161000,4.0
1162000,13.0
1163000,10.0
1164000,7.0
1165000,10.0
1166000,4.0
1167000,9.0
1168000,7.0
1169000,5.0
1170000,9.0
1171000,5.0
1172000,3.0
1173000,5.0
1174000,3.0
1175000,9.0
1176000,11.0
1177000,5.0
1178000,10.0
1179000,9.0
1180000,8.0
1181000,6.0
1182000,8.0
1183000,5.0
1184000,8.0
1185000,8.0
1186000,5.0
1187000,8.0
1188000,7.0
1189000,8.0
1190000,5.0
1191000,6.0
1192000,6.0
1193000,10.0
1194000,7.0
1195000,11.0
1196000,9.0
1197000,11.0
1198000,7.0
1199000,4.0
1200000,13.0
1201000,6.0
1202000,12.0
1203000,5.0
1204000,6.0
1205000,8.0
1206000,5.0
1207000,6.0
1208000,8.0
1209000,6.0
1210000,12.0
1211000,10.0
1212000,9.0
1213000,5.0
1214000,3.0
1215000,10.0
1216000,11.0
1217000,4.0
1218000,11.0
1219000,6.0
1220000,8.0
1221000,8.0
1222000,7.0
1223000,10.0
1224000,8.0
1225000,5.0
1226000,9.0
1227000,5.0
1228000,11.0
1229000,7.0
1230000,7.0
1231000,10.0
1232000,11.0
1233000,7.0
1234000,8.0
1235000,5.0
1236000,5.0
1237000,7.0
1238000,4.0
1239000,6.0
1240000,7.0
1241000,8.0
1242000,7.0
1243000,10.0
1244000,6.0
1245000,6.0
1246000,7.0
1247000,7.0
1248000,4.0
1249000,8.0
1250000,9.0
1251000,10.0
1252000,6.0
1253000,4.0
1254000,9.0
1255000,12.0
1256000,9.0
1257000,4.0
1258000,7.0
1259000,9.0
1260000,7.0
1261000,3.0
1262000,12.0
1263000,13.0
1264000,7.0
1265000,9.0
1266000,7.0
1267000,14.0
1268000,11.0
1269000,7.0
1270000,7.0
1271000,9.0
1272000,6.0
1273000,7.0
1274000,10.0
1275000,4.0
1276000,10.0
1277000,6.0
1278000,9.0
1279000,3.0
1280000,8.0
1281000,6.0
1282000,4.0
1283000,10.0
1284000,11.0
1285000,10.0
1286000,9.0
1287000,9.0
1288000,8.0
1289000,5.0
1290000,13.0
1291000,8.0
1292000,8.0
1293000,12.0
1294000,9.0
1295000,8.0
1296000,13.0
1297000,9.0
1298000,9.0
1299000,5.0
1300000,6.0
1301000,10.0
1302000,4.0
1303000,8.0
1304000,11.0
1305000,7.0
1306000,10.0
1307000,6.0
1308000,6.0
1309000,4.0
1310000,12.0
1311000,6.0
1312000,7.0
1313000,10.0
1314000,6.0
1315000,10.0
1316000,6.0
1317000,6.0
1318000,6.0
1319000,10.0
1320000,9.0
1321000,8.0
1322000,7.0
1323000,13.0
1324000,10.0
1325000,8.0
1326000,6.0
1327000,9.0
1328000,6.0
1329000,4.0
1330000,7.0
1331000,7.0
1332000,9.0
1333000,10.0
1334000,12.0
1335000,8.0
1336000,2.0
1337000,14.0
1338000,13.0
1339000,9.0
1340000,7.0
1341000,11.0
1342000,8.0
1343000,9.0
1344000,12.0
1345000,8.0
1346000,6.0
1347000,9.0
1348000,9.0
1349000,10.0
1350000,4.0
1351000,5.0
1352000,6.0
1353000,7.0
1354000,5.0
1355000,6.0
1356000,12.0
1357000,7.0
1358000,9.0
1359000,12.0
1360000,9.0
1361000,5.0
1362000,11.0
1363000,8.0
1364000,10.0
1365000,7.0
1366000,10.0
1367000,3.0
1368000,7.0
1369000,7.0
1370000,5.0
1371000,7.0
1372000,11.0
1373000,8.0
1374000,7.0
1375000,9.0
1376000,9.0
1377000,5.0
1378000,6.0
1379000,7.0
1380000,6.0
1381000,8.0
1382000,10.0
1383000,10.0
1384000,7.0
1385000,8.0
1386000,9.0
1387000,8.0
1388000,8.0
1389000,12.0
1390000,9.0
1391000,7.0
1392000,7.0
1393000,10.0
1394000,12.0
1395000,11.0
1396000,12.0
1397000,4.0
1398000,7.0
1399000,8.0
1400000,6.0
1401000,9.0
1402000,12.0
1403000,7.0
1404000,8.0
1405000,9.0
1406000,7.0
1407000,9.0
1408000,14.0
1409000,10.0
1410000,2.0
1411000,12.0
1412000,6.0
1413000,9.0
1414000,8.0
1415000,11.0
1416000,9.0
1417000,10.0
1418000,8.0
1419000,8.0
1420000,5.0
1421000,4.0
1422000,11.0
1423000,2.0
1424000,12.0
1425000,7.0
1426000,9.0
1427000,11.0
1428000,9.0
1429000,7.0
1430000,7.0
1431000,5.0
1432000,5.0
1433000,9.0
1434000,7.0
1435000,2.0
1436000,11.0
1437000,6.0
1438000,8.0
1439000,9.0
1440000,11.0
1441000,12.0
1442000,5.0
1443000,5.0
1444000,5.0
1445000,18.0
1446000,8.0
1447000,8.0
1448000,8.0
1449000,9.0
1450000,9.0
1451000,4.0
1452000,8.0
1453000,7.0
1454000,9.0
1455000,12.0
1456000,8.0
1457000,6.0
1458000,6.0
1459000,10.0
1460000,11.0
1461000,8.0
1462000,6.0
1463000,12.0
1464000,10.0
1465000,14.0
1466000,9.0
1467000,3.0
1468000,9.0
1469000,8.0
1470000,6.0
1471000,12.0
1472000,7.0
1473000,6.0
1474000,11.0
1475000,10.0
1476000,9.0
1477000,8.0
1478000,8.0
1479000,8.0
1480000,10.0
1481000,8.0
1482000,3.0
1483000,13.0
1484000,11.0
1485000,11.0
1486000,7.0
1487000,6.0
1488000,10.0
1489000,4.0
1490000,7.0
1491000,9.0
1492000,7.0
1493000,14.0
1494000,9.0
1495000,8.0
1496000,7.0
1497000,6.0
1498000,8.0
1499000,9.0
1500000,9.0
1501000,7.0
1502000,8.0
1503000,7.0
1504000,6.0
1505000,12.0
1506000,6.0
1507000,4.0
1508000,9.0
1509000,13.0
1510000,9.0
1511000,8.0
1512000,10.0
1513000,7.0
1514000,4.0
1515000,10.0
1516000,3.0
1517000,8.0
1518000,6.0
1519000,6.0
1520000,5.0
1521000,12.0
1522000,6.0
1523000,15.0
1524000,9.0
1525000,4.0
1526000,9.0
1527000,13.0
1528000,12.0
1529000,6.0
1530000,8.0
1531000,7.0
1532000,5.0
1533000,9.0
1534000,9.0
1535000,4.0
1536000,10.0
1537000,2.0
1538000,11.0
1539000,10.0
1540000,8.0
1541000,10.0
1542000,6.0
1543000,3.0
1544000,6.0
1545000,9.0
1546000,9.0
1547000,10.0
1548000,10.0
1549000,11.0
1550000,8.0
1551000,1.0
1552000,9.0
1553000,15.0
1554000,5.0
1555000,3.0
1556000,8.0
1557000,6.0
1558000,6.0
1559000,6.0
1560000,8.0
1561000,2.0
1562000,3.0
1563000,10.0
1564000,9.0
1565000,5.0
1566000,8.0
1567000,9.0
1568000,8.0
1569000,8.0
1570000,10.0
1571000,12.0
1572000,7.0
1573000,7.0
1574000,12.0
1575000,10.0
1576000,5.0
1577000,1.0
1578000,10.0
1579000,8.0
1580000,8.0
1581000,12.0
1582000,10.0
1583000,5.0
1584000,11.0
1585000,5.0
1586000,6.0
1587000,12.0
1588000,14.0
1589000,11.0
1590000,8.0
1591000,6.0
1592000,16.0
1593000,10.0
1594000,9.0
1595000,4.0
1596000,11.0
1597000,9.0
1598000,7.0
1599000,8.0
1600000,11.0
1601000,12.0
1602000,5.0
1603000,9.0
1604000,7.0
1605000,9.0
1606000,10.0
1607000,9.0
1608000,8.0
1609000,8.0
1610000,7.0
1611000,12.0
1612000,11.0
1613000,7.0
1614000,9.0
1615000,6.0
1616000,7.0
1617000,8.0
1618000,6.0
1619000,16.0
1620000,8.0
1621000,5.0
1622000,9.0
1623000,11.0
1624000,7.0
1625000,9.0
1626000,6.0
1627000,7.0
1628000,10.0
1629000,8.0
1630000,7.0
1631000,8.0
1632000,6.0
1633000,9.0
1634000,8.0
1635000,2.0
1636000,6.0
1637000,2.0
1638000,9.0
1639000,7.0
1640000,13.0
1641000,5.0
1642000,9.0
1643000,13.0
1644000,5.0
1645000,10.0
1646000,5.0
1647000,10.0
1648000,6.0
1649000,13.0
1650000,12.0
1651000,4.0
1652000,10.0
1653000,11.0
1654000,7.0
1655000,8.0
1656000,9.0
1657000,12.0
1658000,9.0
1659000,9.0
1660000,8.0
1661000,9.0
1662000,9.0
1663000,4.0
1664000,13.0
1665000,8.0
1666000,9.0
